FIC,Non_FIC
938.00,.00
80.00,41.00
161.00,.00
289.00,2800.00
105.00,.00
1051.00,3.00
467.00,.00
698.00,26.00
223.00,.00
312.00,61.00
61.00,.00
853.00,1370.00
1513.00,.00
272.00,28.00
3952.00,.00
348.00,22.00
5437.00,.00
1519.00,24.00
2881.00,.00
1271.00,4.00
32.00,.00
264.00,3.00
1883.00,.00
2384.00,13.00
3352.00,.00
2212.00,4.00
279.00,.00
1579.00,34.00
1210.00,.00
8.00,8.00
1437.00,.00
4056.00,4157.00
430.00,.00
1344.00,196.00
57.00,.00
62.00,1316.00
403.00,.00
2132.00,22.00
97.00,.00
182.00,1202.00
44.00,.00
29.00,5.00
1083.00,.00
168.00,15.00
4105.00,.00
334.00,190.00
10.00,.00
1660.00,13.00
217.00,.00
1256.00,8.00
1468.00,.00
376.00,4.00
587.00,.00
192.00,4.00
1205.00,.00
2559.00,7.00
210.00,.00
302.00,1460.00
371.00,.00
142.00,2.00
759.00,.00
2711.00,3.00
791.00,.00
1074.00,1205.00
4156.00,.00
56.00,46.00
4313.00,.00
99.00,13.00
1060.00,.00
59.00,3.00
63.00,.00
4566.00,40.00
1241.00,.00
127.00,244.00
905.00,.00
534.00,6.00
1149.00,.00
178.00,1.00
1539.00,15.00
4263.00,4031.00
58.00,.00
1145.00,1636.00
1449.00,.00
290.00,1113.00
47.00,.00
71.00,78.00
1330.00,.00
3.00,29.00
16.00,.00
1629.00,4.00
53.00,5.00
1055.00,.00
136.00,3.00
1665.00,.00
493.00,6.00
246.00,.00
1662.00,2646.00
255.00,.00
413.00,127.00
2317.00,.00
157.00,10.00
87.00,.00
1263.00,42.00
42.00,.00
2950.00,58.00
181.00,.00
1493.00,36.00
585.00,.00
14.00,17.00
395.00,.00
1305.00,80.00
138.00,.00
1079.00,2.00
745.00,22.00
850.00,6.00
95.00,.00
12.00,4323.00
637.00,.00
2470.00,5.00
739.00,.00
606.00,67.00
245.00,.00
979.00,1100.00
414.00,.00
351.00,207.00
807.00,.00
1944.00,4.00
1145.00,.00
24.00,52.00
13.00,3405.00
1495.00,.00
2492.00,772.00
2678.00,.00
295.00,4.00
38.00,.00
1431.00,18.00
176.00,.00
1350.00,7.00
134.00,.00
2502.00,4.00
1559.00,.00
1277.00,3.00
446.00,.00
21.00,3.00
895.00,.00
734.00,7.00
1874.00,.00
272.00,19.00
257.00,.00
147.00,7.00
1223.00,.00
787.00,6.00
1304.00,.00
795.00,2.00
296.00,4391.00
1176.00,2658.00
177.00,.00
70.00,21.00
1288.00,.00
19.00,12.00
206.00,.00
1331.00,20.00
73.00,.00
112.00,4.00
964.00,.00
199.00,6.00
28.00,.00
195.00,39.00
265.00,.00
977.00,6.00
296.00,.00
920.00,5.00
493.00,.00
1164.00,28.00
1518.00,.00
1.00,1214.00
928.00,.00
458.00,33.00
658.00,.00
850.00,26.00
500.00,.00
810.00,31.00
24.00,.00
4242.00,1255.00
82.00,.00
1383.00,39.00
1281.00,.00
143.00,135.00
68.00,.00
239.00,14.00
1174.00,.00
2664.00,21.00
2955.00,.00
290.00,4267.00
121.00,.00
1267.00,17.00
100.00,.00
18.00,22.00
161.00,.00
665.00,15.00
532.00,.00
2473.00,1543.00
425.00,.00
4.00,70.00
2518.00,.00
1824.00,1095.00
1209.00,.00
.00,66.00
100.00,.00
1690.00,28.00
870.00,.00
279.00,23.00
289.00,.00
1075.00,17.00
511.00,.00
2187.00,168.00
503.00,.00
1174.00,281.00
1237.00,.00
178.00,186.00
530.00,.00
36.00,800.00
1042.00,.00
1069.00,68.00
226.00,.00
18.00,641.00
174.00,.00
1434.00,711.00
2644.00,.00
1490.00,7.00
152.00,.00
26.00,31.00
107.00,.00
2448.00,60.00
132.00,.00
1152.00,22.00
63.00,.00
15.00,5.00
242.00,.00
.00,9.00
6184.00,.00
3.00,10.00
130.00,.00
486.00,1.00
548.00,1.00
258.00,49.00
576.00,4104.00
408.00,.00
375.00,166.00
22.00,.00
783.00,1205.00
363.00,.00
142.00,186.00
1108.00,.00
3477.00,1498.00
1026.00,.00
126.00,37.00
2023.00,.00
415.00,21.00
24.00,.00
302.00,21.00
18.00,.00
2601.00,9.00
4168.00,.00
347.00,5.00
2747.00,.00
439.00,2683.00
227.00,.00
995.00,27.00
3080.00,.00
68.00,2828.00
2246.00,.00
254.00,11.00
1197.00,.00
455.00,1506.00
821.00,.00
156.00,29.00
1619.00,.00
57.00,1366.00
79.00,.00
37.00,7.00
119.00,.00
1330.00,654.00
4053.00,.00
408.00,704.00
990.00,.00
113.00,89.00
16.00,.00
95.00,16.00
21.00,.00
231.00,3546.00
1180.00,.00
101.00,93.00
145.00,.00
168.00,549.00
1143.00,.00
22.00,25.00
1358.00,.00
7254.00,26.00
1303.00,.00
323.00,42.00
1032.00,.00
4281.00,74.00
307.00,7.00
4004.00,6351.00
25.00,.00
386.00,701.00
890.00,.00
4312.00,18.00
439.00,.00
68.00,1308.00
1136.00,.00
83.00,50.00
3888.00,.00
91.00,3.00
201.00,103.00
17.00,.00
300.00,6.00
386.00,.00
2382.00,13.00
2982.00,.00
289.00,5.00
3849.00,.00
3842.00,3.00
750.00,.00
1232.00,5.00
1287.00,.00
4283.00,3.00
529.00,.00
2445.00,22.00
596.00,.00
4068.00,7.00
1139.00,.00
108.00,2247.00
135.00,.00
98.00,119.00
3852.00,.00
1590.00,75.00
331.00,.00
36.00,1721.00
727.00,.00
66.00,1504.00
1487.00,.00
462.00,30.00
39.00,.00
917.00,2575.00
1304.00,.00
1618.00,325.00
1572.00,.00
78.00,1190.00
22.00,.00
432.00,4.00
829.00,.00
1074.00,3.00
299.00,.00
225.00,4.00
1.00,.00
64.00,4.00
8.00,.00
476.00,4.00
616.00,.00
181.00,22.00
38.00,.00
1115.00,6.00
203.00,.00
96.00,185.00
171.00,.00
5184.00,5.00
319.00,.00
1297.00,3.00
3.00,.00
108.00,2793.00
198.00,.00
39.00,1441.00
16.00,.00
1142.00,4.00
263.00,.00
437.00,7.00
7.00,3.00
847.00,4.00
1433.00,3.00
8.00,2.00
309.00,90.00
2561.00,.00
108.00,1241.00
6.00,.00
56.00,2.00
149.00,3.00
959.00,3.00
77.00,120.00
3.00,.00
151.00,7.00
1149.00,.00
169.00,2.00
22.00,.00
72.00,62.00
23.00,.00
251.00,666.00
63.00,.00
973.00,207.00
1330.00,.00
119.00,31.00
15.00,.00
78.00,375.00
3291.00,.00
2.00,11.00
940.00,.00
9.00,34.00
47.00,.00
112.00,34.00
109.00,.00
385.00,744.00
832.00,35.00
176.00,1299.00
133.00,.00
1036.00,561.00
122.00,.00
72.00,1.00
10.00,20.00
1803.00,224.00
1020.00,.00
62.00,40.00
122.00,.00
244.00,128.00
1001.00,.00
3086.00,509.00
921.00,.00
365.00,59.00
1476.00,.00
29.00,2825.00
1299.00,.00
336.00,1476.00
1075.00,.00
2757.00,10.00
1385.00,.00
145.00,211.00
92.00,.00
41.00,1137.00
1243.00,.00
528.00,77.00
819.00,.00
167.00,21.00
47.00,.00
336.00,196.00
247.00,.00
542.00,249.00
1605.00,.00
326.00,169.00
27.00,.00
223.00,34.00
3566.00,.00
310.00,127.00
163.00,.00
378.00,9.00
1340.00,.00
1172.00,4.00
1111.00,.00
1301.00,28.00
3218.00,.00
1229.00,1214.00
1796.00,.00
307.00,134.00
1162.00,.00
2645.00,4304.00
372.00,.00
4648.00,20.00
595.00,.00
237.00,956.00
1857.00,.00
1347.00,258.00
63.00,.00
6717.00,136.00
8813.00,.00
2682.00,1.00
7790.00,.00
6058.00,7.00
2435.00,.00
1084.00,51.00
