FIC,Non_FIC
1003.75,1727.00
169.00,264.00
414.48,314.00
308.03,162.00
823.27,220.00
421.00,335.00
411.75,373.67
440.64,839.00
994.00,390.50
383.00,497.67
338.60,3137.00
1124.50,1443.00
790.00,242.00
455.16,122.00
486.00,89.00
458.67,1173.78
721.27,321.00
295.00,1007.06
393.47,525.00
811.55,982.00
930.54,748.26
397.67,388.55
374.75,1011.67
307.80,327.00
263.67,400.00
553.17,724.11
277.75,498.50
456.14,100.00
1499.71,143.00
624.44,424.00
451.00,46.00
441.00,384.00
654.00,961.38
551.53,953.50
551.75,1444.50
271.59,497.67
87.00,1714.00
311.54,1779.00
577.80,911.25
232.55,221.20
365.00,1179.00
648.42,639.00
2032.00,230.00
1276.00,562.00
1527.00,1410.50
1647.25,277.00
457.00,315.00
398.25,290.00
604.36,264.00
349.25,524.00
1331.50,1261.50
162.00,1236.67
446.85,217.00
270.00,214.00
625.76,726.50
401.21,379.83
166.67,414.00
716.83,728.00
212.00,464.00
1311.12,762.25
471.34,311.00
270.50,964.00
210.00,253.00
819.00,942.80
72.00,884.00
185.50,1383.50
255.00,348.50
439.29,619.00
651.85,351.00
2164.50,230.00
266.00,330.00
1247.67,661.00
405.38,907.00
414.75,179.00
1517.00,601.00
1132.25,951.50
498.60,689.00
278.38,650.29
447.20,705.50
858.00,1360.00
1086.45,662.50
368.12,986.00
260.40,970.00
222.00,2877.50
626.71,301.60
625.46,136.00
624.92,149.33
1106.94,2393.00
295.17,1047.60
76.75,254.00
334.00,1991.00
403.04,204.50
540.38,554.50
533.36,624.50
261.75,2541.33
423.67,618.00
517.00,964.00
353.00,537.00
165.00,951.00
346.79,224.40
1062.29,261.00
265.17,1216.67
709.00,334.67
427.00,240.00
708.75,1765.83
326.11,386.33
422.82,81.50
833.31,461.50
629.00,1366.00
298.87,481.00
719.25,6392.00
505.75,807.00
558.49,404.50
1039.10,1352.62
467.00,793.00
1215.47,481.00
466.67,429.00
437.33,734.88
675.00,664.30
1612.86,787.50
381.00,240.00
131.86,241.00
289.33,2011.50
1607.80,2761.00
500.71,682.67
326.06,203.00
1028.67,525.00
402.50,1118.50
353.22,1523.00
985.92,1097.50
1020.67,541.50
562.00,422.00
601.00,726.50
481.33,1732.00
286.00,1615.50
317.00,430.40
961.60,473.33
410.00,224.25
323.50,574.00
1041.35,1006.50
297.17,151.00
483.83,151.00
1024.33,1356.00
795.71,245.50
393.91,469.00
305.33,436.00
706.00,277.56
585.00,650.10
1037.00,1072.00
834.83,1459.00
506.00,954.00
3038.50,1608.50
582.22,685.67
1258.50,617.00
240.96,1113.00
306.00,925.25
624.70,436.17
698.54,680.00
264.85,718.00
274.50,743.50
805.89,418.30
811.80,718.00
823.50,1155.00
378.00,1383.00
273.00,275.00
247.00,1123.00
552.73,599.00
97.00,318.67
914.67,389.00
760.50,166.50
556.75,1302.00
531.06,341.11
218.50,453.50
223.00,2610.33
601.75,1471.33
968.89,533.67
385.76,612.00
412.00,159.00
790.57,434.00
1240.60,851.83
217.00,599.36
1273.00,628.00
423.00,389.50
1446.00,771.25
288.00,297.92
400.83,643.75
176.00,119.43
288.00,1195.00
460.00,526.00
86.00,241.00
293.33,1459.00
319.71,954.00
630.43,685.67
